family,city_jis,city_name,segment,rate_value,sample_count,source,stat_basis,period,acquired_on
KODATE_BUY,12236,香取市,FLOOR_SQM,31579,55,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,12236,香取市,LAND_SQM,8788,59,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,12237,山武市,FLOOR_SQM,42105,58,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,12237,山武市,LAND_SQM,14972,62,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,12238,いすみ市,FLOOR_SQM,60952,77,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,12238,いすみ市,LAND_SQM,14053,78,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,12239,大網白里市,FLOOR_SQM,98333,79,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,12239,大網白里市,LAND_SQM,32341,82,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,12322,印旛郡酒々井町,FLOOR_SQM,141667,25,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,12322,印旛郡酒々井町,LAND_SQM,69099,26,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,12329,印旛郡栄町,FLOOR_SQM,82500,21,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,12329,印旛郡栄町,LAND_SQM,47143,21,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,12403,山武郡九十九里町,FLOOR_SQM,61250,13,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,12403,山武郡九十九里町,LAND_SQM,17600,15,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,12410,山武郡横芝光町,FLOOR_SQM,28571,25,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,12410,山武郡横芝光町,LAND_SQM,9524,27,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,12421,長生郡一宮町,FLOOR_SQM,142857,27,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,12421,長生郡一宮町,LAND_SQM,43590,27,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,12423,長生郡長生村,FLOOR_SQM,70526,17,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,12423,長生郡長生村,LAND_SQM,24737,17,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,12424,長生郡白子町,FLOOR_SQM,50000,18,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,12424,長生郡白子町,LAND_SQM,20730,18,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,12443,夷隅郡御宿町,FLOOR_SQM,125926,33,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,12443,夷隅郡御宿町,LAND_SQM,31327,34,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,12463,安房郡鋸南町,FLOOR_SQM,43529,14,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,12463,安房郡鋸南町,LAND_SQM,25714,15,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13101,千代田区,FLOOR_SQM,1454545,31,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13101,千代田区,LAND_SQM,5596154,32,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13102,中央区,FLOOR_SQM,1322917,44,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13102,中央区,LAND_SQM,4800000,47,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13103,港区,FLOOR_SQM,1875598,78,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13103,港区,LAND_SQM,5000000,79,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13104,新宿区,FLOOR_SQM,1105556,134,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13104,新宿区,LAND_SQM,1631579,143,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13105,文京区,FLOOR_SQM,1177419,103,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13105,文京区,LAND_SQM,1685440,108,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13106,台東区,FLOOR_SQM,888889,104,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13106,台東区,LAND_SQM,2117647,117,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13107,墨田区,FLOOR_SQM,714286,139,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13107,墨田区,LAND_SQM,1100000,145,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13108,江東区,FLOOR_SQM,750000,139,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13108,江東区,LAND_SQM,1126667,152,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13109,品川区,FLOOR_SQM,978261,183,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13109,品川区,LAND_SQM,1263158,191,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13110,目黒区,FLOOR_SQM,1217391,103,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13110,目黒区,LAND_SQM,1578947,113,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13111,大田区,FLOOR_SQM,766667,386,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13111,大田区,LAND_SQM,953394,406,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13112,世田谷区,FLOOR_SQM,937500,411,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13112,世田谷区,LAND_SQM,1047619,432,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13113,渋谷区,FLOOR_SQM,1710526,99,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13113,渋谷区,LAND_SQM,3500000,103,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13114,中野区,FLOOR_SQM,861538,235,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13114,中野区,LAND_SQM,947368,243,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13115,杉並区,FLOOR_SQM,933333,441,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13115,杉並区,LAND_SQM,923077,447,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13116,豊島区,FLOOR_SQM,891111,130,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13116,豊島区,LAND_SQM,1100000,137,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13117,北区,FLOOR_SQM,700000,171,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13117,北区,LAND_SQM,912440,184,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13118,荒川区,FLOOR_SQM,643836,99,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13118,荒川区,LAND_SQM,900000,103,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13119,板橋区,FLOOR_SQM,613333,287,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13119,板橋区,LAND_SQM,769231,312,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13120,練馬区,FLOOR_SQM,710000,602,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13120,練馬区,LAND_SQM,684926,608,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13121,足立区,FLOOR_SQM,500000,484,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13121,足立区,LAND_SQM,555556,495,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13122,葛飾区,FLOOR_SQM,526316,311,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13122,葛飾区,LAND_SQM,600000,322,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13123,江戸川区,FLOOR_SQM,523016,360,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13123,江戸川区,LAND_SQM,622222,380,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13201,八王子市,FLOOR_SQM,305263,449,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13201,八王子市,LAND_SQM,221922,468,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13202,立川市,FLOOR_SQM,486607,126,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13202,立川市,LAND_SQM,396154,134,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13203,武蔵野市,FLOOR_SQM,768889,44,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13203,武蔵野市,LAND_SQM,741667,47,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13204,三鷹市,FLOOR_SQM,685621,108,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13204,三鷹市,LAND_SQM,582213,116,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13205,青梅市,FLOOR_SQM,188889,95,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13205,青梅市,LAND_SQM,131250,97,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13206,府中市,FLOOR_SQM,565152,172,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13206,府中市,LAND_SQM,470000,177,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13207,昭島市,FLOOR_SQM,411806,90,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13207,昭島市,LAND_SQM,339130,93,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13208,調布市,FLOOR_SQM,622291,142,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13208,調布市,LAND_SQM,540000,145,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13209,町田市,FLOOR_SQM,379655,320,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13209,町田市,LAND_SQM,270968,323,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13210,小金井市,FLOOR_SQM,769853,86,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13210,小金井市,LAND_SQM,620000,89,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13211,小平市,FLOOR_SQM,533333,167,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13211,小平市,LAND_SQM,440000,170,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13212,日野市,FLOOR_SQM,450000,157,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13212,日野市,LAND_SQM,352923,158,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13213,東村山市,FLOOR_SQM,421053,145,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13213,東村山市,LAND_SQM,348913,150,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13214,国分寺市,FLOOR_SQM,600000,106,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13214,国分寺市,LAND_SQM,504000,107,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13215,国立市,FLOOR_SQM,561111,44,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13215,国立市,LAND_SQM,512121,46,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13218,福生市,FLOOR_SQM,330921,24,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13218,福生市,LAND_SQM,272727,25,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13219,狛江市,FLOOR_SQM,684034,70,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13219,狛江市,LAND_SQM,497368,72,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13220,東大和市,FLOOR_SQM,380000,95,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13220,東大和市,LAND_SQM,280556,96,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13221,清瀬市,FLOOR_SQM,466818,60,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13221,清瀬市,LAND_SQM,391667,61,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13222,東久留米市,FLOOR_SQM,480000,133,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13222,東久留米市,LAND_SQM,391107,134,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13223,武蔵村山市,FLOOR_SQM,277778,55,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13223,武蔵村山市,LAND_SQM,218219,62,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13224,多摩市,FLOOR_SQM,388889,53,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13224,多摩市,LAND_SQM,310345,53,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13225,稲城市,FLOOR_SQM,518764,54,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13225,稲城市,LAND_SQM,416000,55,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13227,羽村市,FLOOR_SQM,273684,33,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13227,羽村市,LAND_SQM,210000,33,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13228,あきる野市,FLOOR_SQM,181818,67,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13228,あきる野市,LAND_SQM,126611,68,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13229,西東京市,FLOOR_SQM,588889,161,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13229,西東京市,LAND_SQM,500000,165,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13303,西多摩郡瑞穂町,FLOOR_SQM,250000,32,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13303,西多摩郡瑞穂町,LAND_SQM,144042,34,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13305,西多摩郡日の出町,FLOOR_SQM,175000,19,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
KODATE_BUY,13305,西多摩郡日の出町,LAND_SQM,128571,19,mlit_library,trade_unit_price_02,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14101,横浜市鶴見区,FLOOR_SQM,480000,198,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14101,横浜市鶴見区,LAND_SQM,489186,202,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14102,横浜市神奈川区,FLOOR_SQM,518182,192,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14102,横浜市神奈川区,LAND_SQM,526136,192,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14103,横浜市西区,FLOOR_SQM,535000,70,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14103,横浜市西区,LAND_SQM,717143,70,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14104,横浜市中区,FLOOR_SQM,484848,69,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14104,横浜市中区,LAND_SQM,555000,78,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14105,横浜市南区,FLOOR_SQM,396629,192,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14105,横浜市南区,LAND_SQM,347516,196,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14106,横浜市保土ケ谷区,FLOOR_SQM,419048,189,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14106,横浜市保土ケ谷区,LAND_SQM,332051,192,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14107,横浜市磯子区,FLOOR_SQM,413333,119,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14107,横浜市磯子区,LAND_SQM,338421,120,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14108,横浜市金沢区,FLOOR_SQM,405000,164,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14108,横浜市金沢区,LAND_SQM,291429,165,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14109,横浜市港北区,FLOOR_SQM,628571,251,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14109,横浜市港北区,LAND_SQM,624265,262,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14110,横浜市戸塚区,FLOOR_SQM,414286,187,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14110,横浜市戸塚区,LAND_SQM,315152,195,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14111,横浜市港南区,FLOOR_SQM,452174,185,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14111,横浜市港南区,LAND_SQM,360000,187,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14112,横浜市旭区,FLOOR_SQM,410000,249,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14112,横浜市旭区,LAND_SQM,294841,254,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14113,横浜市緑区,FLOOR_SQM,516228,122,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14113,横浜市緑区,LAND_SQM,400000,123,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14114,横浜市瀬谷区,FLOOR_SQM,410526,143,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14114,横浜市瀬谷区,LAND_SQM,300000,147,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14115,横浜市栄区,FLOOR_SQM,447339,86,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14115,横浜市栄区,LAND_SQM,273509,86,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14116,横浜市泉区,FLOOR_SQM,442105,135,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14116,横浜市泉区,LAND_SQM,315000,135,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14117,横浜市青葉区,FLOOR_SQM,590000,180,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14117,横浜市青葉区,LAND_SQM,446606,184,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14118,横浜市都筑区,FLOOR_SQM,526316,97,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14118,横浜市都筑区,LAND_SQM,423377,100,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14131,川崎市川崎区,FLOOR_SQM,507632,140,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14131,川崎市川崎区,LAND_SQM,648529,148,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14132,川崎市幸区,FLOOR_SQM,576471,87,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14132,川崎市幸区,LAND_SQM,833333,97,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14133,川崎市中原区,FLOOR_SQM,647619,105,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14133,川崎市中原区,LAND_SQM,917143,118,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14134,川崎市高津区,FLOOR_SQM,550000,121,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14134,川崎市高津区,LAND_SQM,553788,128,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14135,川崎市多摩区,FLOOR_SQM,502000,182,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14135,川崎市多摩区,LAND_SQM,481818,185,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14136,川崎市宮前区,FLOOR_SQM,438095,135,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14136,川崎市宮前区,LAND_SQM,409091,136,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14137,川崎市麻生区,FLOOR_SQM,439231,134,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14137,川崎市麻生区,LAND_SQM,307692,137,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14151,相模原市緑区,FLOOR_SQM,267250,124,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14151,相模原市緑区,LAND_SQM,214039,130,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14152,相模原市中央区,FLOOR_SQM,327273,203,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14152,相模原市中央区,LAND_SQM,287857,210,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14153,相模原市南区,FLOOR_SQM,410000,220,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14153,相模原市南区,LAND_SQM,370714,226,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14201,横須賀市,FLOOR_SQM,216388,384,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14201,横須賀市,LAND_SQM,150758,394,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14203,平塚市,FLOOR_SQM,262000,182,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14203,平塚市,LAND_SQM,215385,189,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14204,鎌倉市,FLOOR_SQM,464000,163,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14204,鎌倉市,LAND_SQM,273401,164,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14205,藤沢市,FLOOR_SQM,483014,360,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14205,藤沢市,LAND_SQM,382353,363,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14206,小田原市,FLOOR_SQM,191667,139,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14206,小田原市,LAND_SQM,147619,147,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14207,茅ヶ崎市,FLOOR_SQM,390000,219,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14207,茅ヶ崎市,LAND_SQM,330602,224,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14208,逗子市,FLOOR_SQM,400000,65,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14208,逗子市,LAND_SQM,254762,66,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14210,三浦市,FLOOR_SQM,133333,51,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14210,三浦市,LAND_SQM,90909,52,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14211,秦野市,FLOOR_SQM,192000,139,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14211,秦野市,LAND_SQM,139565,144,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14212,厚木市,FLOOR_SQM,253239,208,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14212,厚木市,LAND_SQM,200000,211,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14213,大和市,FLOOR_SQM,426667,185,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
KODATE_BUY,14213,大和市,LAND_SQM,364286,192,mlit_library,trade_unit_price_01,2025Q2-2026Q1,2026-09-08
